iso3,country,year,region,income_group,under_5_mortality,population_total,population_rural_pct,population_urban_pct,gdp_per_capita_ppp
JOR,Jordan,2006,Middle East & North Africa,Lower-middle income,21.4,5488126,18.995,81.005,7650.198242
JOR,Jordan,2007,Middle East & North Africa,Lower-middle income,20.6,5602517,18.563,81.437,8150.39502
JOR,Jordan,2008,Middle East & North Africa,Lower-middle income,19.8,5719702,18.134,81.866,8586.130859
JOR,Jordan,2009,Middle East & North Africa,Lower-middle income,19.1,5839444,17.708,82.292,8914.499023
JOR,Jordan,2010,Middle East & North Africa,Lower-middle income,18.4,5961625,17.284,82.716,9021.083984
JOR,Jordan,2011,Middle East & North Africa,Lower-middle income,17.7,6086125,16.864,83.136,9249.208008
JOR,Jordan,2012,Middle East & North Africa,Lower-middle income,17.1,6212875,16.446,83.554,9431.114258
JOR,Jordan,2013,Middle East & North Africa,Lower-middle income,16.6,6341750,16.031,83.969,9597.234375
JOR,Jordan,2014,Middle East & North Africa,Lower-middle income,16.0,6472750,15.619,84.381,9827.876953
JOR,Jordan,2015,Middle East & North Africa,Lower-middle income,15.5,6605833,15.21,84.79,9720.016602
JOR,Jordan,2016,Middle East & North Africa,Lower-middle income,15.1,6741000,14.805,85.195,9720.016602
JOR,Jordan,2017,Middle East & North Africa,Lower-middle income,14.6,6878250,14.403,85.597,9720.016602
JOR,Jordan,2018,Middle East & North Africa,Lower-middle income,14.2,7017625,14.004,85.996,9720.016602
JOR,Jordan,2019,Middle East & North Africa,Lower-middle income,13.8,7159167,13.608,86.392,9720.016602
JOR,Jordan,2020,Middle East & North Africa,Lower-middle income,13.4,7302833,13.216,86.784,9506.634766
JOR,Jordan,2021,Middle East & North Africa,Lower-middle income,13.1,7448667,12.827,87.173,9720.016602
JOR,Jordan,2022,Middle East & North Africa,Lower-middle income,,7596625,12.441,87.559,9827.876953
KAZ,Kazakhstan,2000,Europe & Central Asia,Upper-middle income,73.0,14881335,43.682,56.318,8041.053711
KAZ,Kazakhstan,2001,Europe & Central Asia,Upper-middle income,68.4,14853037,43.766,56.234,8881.331055
KAZ,Kazakhstan,2002,Europe & Central Asia,Upper-middle income,63.9,14856475,43.849,56.151,9625.539063
KAZ,Kazakhstan,2003,Europe & Central Asia,Upper-middle income,59.4,14957685,43.931,56.069,10489.71582
KAZ,Kazakhstan,2004,Europe & Central Asia,Upper-middle income,54.9,15070857,44.013,55.987,11441.74414
KAZ,Kazakhstan,2005,Europe & Central Asia,Upper-middle income,50.3,15211993,44.094,55.906,12429.58496
KAZ,Kazakhstan,2006,Europe & Central Asia,Upper-middle income,45.8,15396918,44.175,55.825,13689.60547
KAZ,Kazakhstan,2007,Europe & Central Asia,Upper-middle income,41.4,15598126,44.256,55.744,14828.69434
KAZ,Kazakhstan,2008,Europe & Central Asia,Upper-middle income,37.1,15821035,44.336,55.664,15159.95703
KAZ,Kazakhstan,2009,Europe & Central Asia,Upper-middle income,33.0,16065522,44.416,55.584,15291.11133
KAZ,Kazakhstan,2010,Europe & Central Asia,Upper-middle income,29.1,16327427,44.496,55.504,16223.51367
KAZ,Kazakhstan,2011,Europe & Central Asia,Upper-middle income,25.6,16593551,44.575,55.425,17163.78516
KAZ,Kazakhstan,2012,Europe & Central Asia,Upper-middle income,22.3,16856512,44.654,55.346,17711.02539
KAZ,Kazakhstan,2013,Europe & Central Asia,Upper-middle income,19.4,17111451,44.733,55.267,18521.49219
KAZ,Kazakhstan,2014,Europe & Central Asia,Upper-middle income,16.8,17353912,44.811,55.189,19177.10742
KAZ,Kazakhstan,2015,Europe & Central Asia,Upper-middle income,14.6,17582313,44.889,55.111,19204.89648
KAZ,Kazakhstan,2016,Europe & Central Asia,Upper-middle income,12.6,17800000,44.966,55.034,19204.89648
KAZ,Kazakhstan,2017,Europe & Central Asia,Upper-middle income,11.0,18014200,45.044,54.956,19868.27734
KAZ,Kazakhstan,2018,Europe & Central Asia,Upper-middle income,10.2,18228500,45.121,54.879,20723.15039
KAZ,Kazakhstan,2019,Europe & Central Asia,Upper-middle income,9.5,18442800,45.197,54.803,21568.04688
KAZ,Kazakhstan,2020,Europe & Central Asia,Upper-middle income,8.9,18657100,45.274,54.726,20894.75586
KAZ,Kazakhstan,2021,Europe & Central Asia,Upper-middle income,8.4,18871400,45.35,54.65,21841.59766
KAZ,Kazakhstan,2022,Europe & Central Asia,Upper-middle income,,19085700,45.426,54.574,22378.18945
KOR,Korea,2000,East Asia & Pacific,High income,6.6,47008111,20.57,79.43,26613.63867
KOR,Korea,2001,East Asia & Pacific,High income,6.1,47370164,20.177,79.823,27710.22852
KOR,Korea,2002,East Asia & Pacific,High income,5.7,47644747,19.788,80.212,29588.51172
KOR,Korea,2003,East Asia & Pacific,High income,5.3,47892338,19.401,80.599,30357.72656
KOR,Korea,2004,East Asia & Pacific,High income,5.0,48083951,19.017,80.983,31592.04492
KOR,Korea,2005,East Asia & Pacific,High income,4.7,48184561,18.636,81.364,32894.45117
KOR,Korea,2006,East Asia & Pacific,High income,4.4,48438292,18.258,81.742,34243.16406
KOR,Korea,2007,East Asia & Pacific,High income,4.1,48683638,17.882,82.118,35930.78125
KOR,Korea,2008,East Asia & Pacific,High income,3.9,49054708,17.509,82.491,36852.41406
KOR,Korea,2009,East Asia & Pacific,High income,3.7,49307835,17.139,82.861,36852.41406
KOR,Korea,2010,East Asia & Pacific,High income,3.5,49554112,16.771,83.229,38828.80078
KOR,Korea,2011,East Asia & Pacific,High income,3.3,49936638,16.406,83.594,39958.95313
KOR,Korea,2012,East Asia & Pacific,High income,3.2,50199853,16.043,83.957,40252.01563
KOR,Korea,2013,East Asia & Pacific,High income,3.0,50428893,15.683,84.317,41304.07813
KOR,Korea,2014,East Asia & Pacific,High income,2.9,50746659,15.326,84.674,42065.91406
KOR,Korea,2015,East Asia & Pacific,High income,2.8,51014947,14.97,85.03,42934.14063
KOR,Korea,2016,East Asia & Pacific,High income,2.7,51217803,14.617,85.383,43514.88281
KOR,Korea,2017,East Asia & Pacific,High income,2.6,51361911,14.267,85.733,44600.38281
KOR,Korea,2018,East Asia & Pacific,High income,2.5,51585079,13.918,86.082,45574.85156
KOR,Korea,2019,East Asia & Pacific,High income,2.4,51764822,13.572,86.428,46287.1875
KOR,Korea,2020,East Asia & Pacific,High income,2.4,51836239,13.228,86.772,45988.34375
KOR,Korea,2021,East Asia & Pacific,High income,2.3,51744876,12.887,87.113,47710.26563
KOR,Korea,2022,East Asia & Pacific,High income,,51670988,12.547,87.453,48652.41797
KWT,Kuwait,2000,Middle East & North Africa,High income,11.5,2068469,3.774,96.226,
KWT,Kuwait,2001,Middle East & North Africa,High income,11.1,2134469,3.585,96.415,
KWT,Kuwait,2002,Middle East & North Africa,High income,10.7,2200469,3.396,96.604,
KWT,Kuwait,2003,Middle East & North Africa,High income,10.3,2266469,3.207,96.793,
KWT,Kuwait,2004,Middle East & North Africa,High income,10.0,2332469,3.018,96.982,
KWT,Kuwait,2005,Middle East & North Africa,High income,9.6,2398469,2.829,97.171,
KWT,Kuwait,2006,Middle East & North Africa,High income,9.2,2464469,2.64,97.36,
KWT,Kuwait,2007,Middle East & North Africa,High income,8.8,2530469,2.451,97.549,
KWT,Kuwait,2008,Middle East & North Africa,High income,8.4,2596469,2.262,97.738,
KWT,Kuwait,2009,Middle East & North Africa,High income,8.1,2662469,2.073,97.927,
KWT,Kuwait,2010,Middle East & North Africa,High income,7.7,2728469,1.884,98.116,
KWT,Kuwait,2011,Middle East & North Africa,High income,7.4,2794469,1.695,98.305,
KWT,Kuwait,2012,Middle East & North Africa,High income,7.1,2860469,1.506,98.494,
KWT,Kuwait,2013,Middle East & North Africa,High income,6.8,2926469,1.317,98.683,
KWT,Kuwait,2014,Middle East & North Africa,High income,6.5,2992469,1.128,98.872,
KWT,Kuwait,2015,Middle East & North Africa,High income,6.2,3058469,0.939,99.061,
KWT,Kuwait,2016,Middle East & North Africa,High income,6.0,3124469,0.75,99.25,
KWT,Kuwait,2017,Middle East & North Africa,High income,5.7,3190469,0.561,99.439,
KWT,Kuwait,2018,Middle East & North Africa,High income,5.4,3256469,0.372,99.628,
KWT,Kuwait,2019,Middle East & North Africa,High income,5.2,3322469,0.183,99.817,
KWT,Kuwait,2020,Middle East & North Africa,High income,5.0,3388469,0.0,100.0,
KWT,Kuwait,2021,Middle East & North Africa,High income,4.8,3454469,0.0,100.0,
KWT,Kuwait,2022,Middle East & North Africa,High income,,3520469,0.0,100.0,
KGZ,Kyrgyz Republic,2000,Europe & Central Asia,Lower-middle income,51.5,4926344,66.442,33.558,2611.378906
KGZ,Kyrgyz Republic,2001,Europe & Central Asia,Lower-middle income,48.7,4960303,66.304,33.696,2790.2229
KGZ,Kyrgyz Republic,2002,Europe & Central Asia,Lower-middle income,45.9,5010660,66.166,33.834,2790.2229
KGZ,Kyrgyz Republic,2003,Europe & Central Asia,Lower-middle income,43.2,5079144,66.027,33.973,2949.199707
KGZ,Kyrgyz Republic,2004,Europe & Central Asia,Lower-middle income,40.6,5156686,65.888,34.112,3177.301514
KGZ,Kyrgyz Republic,2005,Europe & Central Asia,Lower-middle income,38.2,5228498,65.748,34.252,3108.904297
KGZ,Kyrgyz Republic,2006,Europe & Central Asia,Lower-middle income,35.8,5286595,65.608,34.392,3239.522217
KGZ,Kyrgyz Republic,2007,Europe & Central Asia,Lower-middle income,33.6,5336873,65.467,34.533,3468.101563
KGZ,Kyrgyz Republic,2008,Europe & Central Asia,Lower-middle income,31.4,5387400,65.326,34.674,3771.554688
KGZ,Kyrgyz Republic,2009,Europe & Central Asia,Lower-middle income,29.4,5448167,65.184,34.816,3882.880127
KGZ,Kyrgyz Republic,2010,Europe & Central Asia,Lower-middle income,27.5,5520800,65.042,34.958,3852.148926
KGZ,Kyrgyz Republic,2011,Europe & Central Asia,Lower-middle income,25.7,5605633,64.9,35.1,4025.201416
KGZ,Kyrgyz Republic,2012,Europe & Central Asia,Lower-middle income,24.0,5699400,64.757,35.243,3995.89502
KGZ,Kyrgyz Republic,2013,Europe & Central Asia,Lower-middle income,22.5,5802300,64.613,35.387,4424.238281
KGZ,Kyrgyz Republic,2014,Europe & Central Asia,Lower-middle income,21.1,5911400,64.469,35.531,4557.485352
KGZ,Kyrgyz Republic,2015,Europe & Central Asia,Lower-middle income,19.8,6024400,64.325,35.675,4628.71875
KGZ,Kyrgyz Republic,2016,Europe & Central Asia,Lower-middle income,18.6,6138600,64.18,35.82,4771.026367
KGZ,Kyrgyz Republic,2017,Europe & Central Asia,Lower-middle income,17.5,6251200,64.035,35.965,4951.053711
KGZ,Kyrgyz Republic,2018,Europe & Central Asia,Lower-middle income,16.5,6360400,63.889,36.111,5080.413574
KGZ,Kyrgyz Republic,2019,Europe & Central Asia,Lower-middle income,15.6,6465400,63.743,36.257,5272.247559
KGZ,Kyrgyz Republic,2020,Europe & Central Asia,Lower-middle income,14.8,6565600,63.596,36.404,4771.026367
KGZ,Kyrgyz Republic,2021,Europe & Central Asia,Lower-middle income,14.0,6663200,63.449,36.551,5080.413574
KGZ,Kyrgyz Republic,2022,Europe & Central Asia,Lower-middle income,,6758600,63.302,36.698,5145.92627
LAO,Lao PDR,2000,East Asia & Pacific,Lower-middle income,107.8,5333931,71.181,28.819,3060.757813
LAO,Lao PDR,2001,East Asia & Pacific,Lower-middle income,103.5,5411787,70.364,29.636,3108.904297
LAO,Lao PDR,2002,East Asia & Pacific,Lower-middle income,99.3,5495535,69.544,30.456,3239.522217
LAO,Lao PDR,2003,East Asia & Pacific,Lower-middle income,95.1,5585090,68.721,31.279,3424.316406
LAO,Lao PDR,2004,East Asia & Pacific,Lower-middle income,90.9,5679959,67.896,32.104,3625.32251
LAO,Lao PDR,2005,East Asia & Pacific,Lower-middle income,86.8,5779532,67.068,32.932,3852.148926
LAO,Lao PDR,2006,East Asia & Pacific,Lower-middle income,82.7,5883049,66.238,33.762,4130.407715
LAO,Lao PDR,2007,East Asia & Pacific,Lower-middle income,78.7,5989708,65.405,34.595,4351.488281
LAO,Lao PDR,2008,East Asia & Pacific,Lower-middle income,74.7,6098748,64.57,35.43,4598.834473
LAO,Lao PDR,2009,East Asia & Pacific,Lower-middle income,70.8,6209440,63.732,36.268,4820.697266
LAO,Lao PDR,2010,East Asia & Pacific,Lower-middle income,67.1,6321157,62.892,37.108,5145.92627
LAO,Lao PDR,2011,East Asia & Pacific,Lower-middle income,63.5,6433241,62.05,37.95,5472.549316
LAO,Lao PDR,2012,East Asia & Pacific,Lower-middle income,60.1,6545152,61.205,38.795,5863.63916
LAO,Lao PDR,2013,East Asia & Pacific,Lower-middle income,56.8,6656360,60.358,39.642,6210.366211
LAO,Lao PDR,2014,East Asia & Pacific,Lower-middle income,53.8,6766442,59.509,40.491,6525.845215
LAO,Lao PDR,2015,East Asia & Pacific,Lower-middle income,50.9,6875066,58.658,41.342,6882.433594
LAO,Lao PDR,2016,East Asia & Pacific,Lower-middle income,48.3,6982051,57.804,42.196,7262.384277
LAO,Lao PDR,2017,East Asia & Pacific,Lower-middle income,45.8,7087261,56.949,43.051,7650.198242
LAO,Lao PDR,2018,East Asia & Pacific,Lower-middle income,43.5,7190587,56.091,43.909,8041.053711
LAO,Lao PDR,2019,East Asia & Pacific,Lower-middle income,41.4,7291942,55.232,44.768,8340.239258
LAO,Lao PDR,2020,East Asia & Pacific,Lower-middle income,39.5,7391307,54.37,45.63,8197.801758
LAO,Lao PDR,2021,East Asia & Pacific,Lower-middle income,37.7,7488665,53.506,46.494,8340.239258
LAO,Lao PDR,2022,East Asia & Pacific,Lower-middle income,,7583995,52.64,47.36,8459.791992
LBN,Lebanon,2000,Middle East & North Africa,Upper-middle income,22.1,3874052,12.249,87.751,14828.69434
LBN,Lebanon,2001,Middle East & North Africa,Upper-middle income,21.0,3859669,12.16,87.84,15159.95703
LBN,Lebanon,2002,Middle East & North Africa,Upper-middle income,20.0,3849184,12.072,87.928,15456.98047
LBN,Lebanon,2003,Middle East & North Africa,Upper-middle income,19.0,3842603,11.984,88.016,15767.14746
LBN,Lebanon,2004,Middle East & North Africa,Upper-middle income,18.1,3839943,11.897,88.103,16906.27734
LBN,Lebanon,2005,Middle East & North Africa,Upper-middle income,17.2,3841224,11.81,88.19,17041.875
LBN,Lebanon,2006,Middle East & North Africa,Upper-middle income,16.4,3846467,11.724,88.276,17041.875
LBN,Lebanon,2007,Middle East & North Africa,Upper-middle income,15.6,3855694,11.638,88.362,18521.49219
LBN,Lebanon,2008,Middle East & North Africa,Upper-middle income,14.8,3868926,11.552,88.448,20103.55469
LBN,Lebanon,2009,Middle East & North Africa,Upper-middle income,14.1,3886186,11.467,88.533,21841.59766
LBN,Lebanon,2010,Middle East & North Africa,Upper-middle income,13.4,3907502,11.382,88.618,23357.99609
LBN,Lebanon,2011,Middle East & North Africa,Upper-middle income,12.7,3932900,11.298,88.702,23714.71094
LBN,Lebanon,2012,Middle East & North Africa,Upper-middle income,12.1,3962400,11.214,88.786,24202.44141
LBN,Lebanon,2013,Middle East & North Africa,Upper-middle income,11.5,3996000,11.13,88.87,24483.17578
LBN,Lebanon,2014,Middle East & North Africa,Upper-middle income,10.9,4033700,11.047,88.953,24483.17578
LBN,Lebanon,2015,Middle East & North Africa,Upper-middle income,10.4,4075500,10.964,89.036,24483.17578
LBN,Lebanon,2016,Middle East & North Africa,Upper-middle income,9.9,4121400,10.881,89.119,24823.14844
LBN,Lebanon,2017,Middle East & North Africa,Upper-middle income,9.4,4171400,10.799,89.201,24810.74219
LBN,Lebanon,2018,Middle East & North Africa,Upper-middle income,8.9,4225500,10.717,89.283,24202.44141
LBN,Lebanon,2019,Middle East & North Africa,Lower-middle income,8.5,4283700,10.635,89.365,22378.18945
LBN,Lebanon,2020,Middle East & North Africa,Lower-middle income,8.1,4346000,10.554,89.446,17041.875
LBN,Lebanon,2021,Middle East & North Africa,Lower-middle income,7.7,4412300,10.473,89.527,
LBN,Lebanon,2022,Middle East & North Africa,Lower-middle income,,4482700,10.392,89.608,
LSO,Lesotho,2000,Sub-Saharan Africa,Lower-middle income,130.6,1887932,77.778,22.222,1920.489746
LSO,Lesotho,2001,Sub-Saharan Africa,Lower-middle income,125.1,1889810,77.085,22.915,1955.006226
LSO,Lesotho,2002,Sub-Saharan Africa,Lower-middle income,119.5,1893322,76.393,23.607,2048.883789
LSO,Lesotho,2003,Sub-Saharan Africa,Lower-middle income,113.8,1898124,75.702,24.298,2091.8479
LSO,Lesotho,2004,Sub-Saharan Africa,Lower-middle income,108.0,1903932,75.012,24.988,2166.625
LSO,Lesotho,2005,Sub-Saharan Africa,Lower-middle income,102.3,1910540,74.323,25.677,2166.625
LSO,Lesotho,2006,Sub-Saharan Africa,Lower-middle income,96.6,1917757,73.635,26.365,2270.366211
LSO,Lesotho,2007,Sub-Saharan Africa,Lower-middle income,91.2,1925504,72.948,27.052,2308.283936
LSO,Lesotho,2008,Sub-Saharan Africa,Lower-middle income,86.0,1933720,72.261,27.739,2420.244141
LSO,Lesotho,2009,Sub-Saharan Africa,Lower-middle income,81.1,1942368,71.575,28.425,2420.244141
LSO,Lesotho,2010,Sub-Saharan Africa,Lower-middle income,76.5,1951460,70.89,29.11,2576.495117
LSO,Lesotho,2011,Sub-Saharan Africa,Lower-middle income,72.3,1960968,70.205,29.795,2640.402832
LSO,Lesotho,2012,Sub-Saharan Africa,Lower-middle income,68.4,1970848,69.521,30.479,2706.772461
LSO,Lesotho,2013,Sub-Saharan Africa,Lower-middle income,64.8,1981068,68.837,31.163,2744.103027
LSO,Lesotho,2014,Sub-Saharan Africa,Lower-middle income,61.6,1991584,68.154,31.846,2744.103027
LSO,Lesotho,2015,Sub-Saharan Africa,Lower-middle income,58.6,2002360,67.471,32.529,2744.103027
LSO,Lesotho,2016,Sub-Saharan Africa,Lower-middle income,55.9,2013360,66.789,33.211,2808.513428
LSO,Lesotho,2017,Sub-Saharan Africa,Lower-middle income,53.5,2024544,66.107,33.893,2706.772461
LSO,Lesotho,2018,Sub-Saharan Africa,Lower-middle income,51.3,2035880,65.426,34.574,2706.772461
LSO,Lesotho,2019,Sub-Saharan Africa,Lower-middle income,49.3,2047320,64.745,35.255,2706.772461
LSO,Lesotho,2020,Sub-Saharan Africa,Lower-middle income,47.5,2058864,64.064,35.936,2631.503906
LSO,Lesotho,2021,Sub-Saharan Africa,Lower-middle income,45.9,2070496,63.384,36.616,2706.772461
LSO,Lesotho,2022,Sub-Saharan Africa,Lower-middle income,,2082208,62.704,37.296,2744.103027
LBY,Libya,2000,Middle East & North Africa,Upper-middle income,20.5,5030834,22.016,77.984,
LBY,Libya,2001,Middle East & North Africa,Upper-middle income,19.9,5109559,21.737,78.263,
LBY,Libya,2002,Middle East & North Africa,Upper-middle income,19.3,5190623,21.46,78.54,
LBY,Libya,2003,Middle East & North Africa,Upper-middle income,18.7,5274191,21.185,78.815,
LBY,Libya,2004,Middle East & North Africa,Upper-middle income,18.1,5360432,20.912,79.088,
LBY,Libya,2005,Middle East & North Africa,Upper-middle income,17.5,5449498,20.641,79.359,
LBY,Libya,2006,Middle East & North Africa,Upper-middle income,16.9,5541525,20.372,79.628,
LBY,Libya,2007,Middle East & North Africa,Upper-middle income,16.3,5636636,20.105,79.895,
LBY,Libya,2008,Middle East & North Africa,Upper-middle income,15.7,5734940,19.84,80.16,
LBY,Libya,2009,Middle East & North Africa,Upper-middle income,15.1,5836528,19.578,80.422,
LBY,Libya,2010,Middle East & North Africa,Upper-middle income,14.5,5941469,19.317,80.683,
LBY,Libya,2011,Middle East & North Africa,Upper-middle income,13.9,6049811,19.058,80.942,
LBY,Libya,2012,Middle East & North Africa,Upper-middle income,13.3,6161601,18.802,81.198,
LBY,Libya,2013,Middle East & North Africa,Upper-middle income,12.7,6276847,18.547,81.453,
LBY,Libya,2014,Middle East & North Africa,Upper-middle income,12.1,6395514,18.294,81.706,
LBY,Libya,2015,Middle East & North Africa,Upper-middle income,11.5,6517520,18.044,81.956,
LBY,Libya,2016,Middle East & North Africa,Upper-middle income,11.0,6642749,17.795,82.205,
LBY,Libya,2017,Middle East & North Africa,Upper-middle income,10.5,6771089,17.548,82.452,
